id,site_eui
78131,206.4586751649951
78132,312.2715158844528
78133,46.49811964355138
78134,170.45645803188592
78135,225.6213823964494
78136,233.91465671591385
78137,36.24436972028161
78138,144.55637536584908
78139,93.80228714481558
78140,21.657856026075706
78141,186.8551840254857
78142,112.45500147106657
78143,78.04548700471315
78144,74.232874348932
78145,92.07442768451045
78146,43.40905734983073
78147,210.11127719364788
78148,95.53504382164613
78149,73.95637568361468
78150,74.09240248367195
78151,85.45819006723684
78152,34.1517290267621
78153,98.48549465795224
78154,32.03071727968796
78155,73.81927490234375
78156,39.977851020675246
78157,80.10325622558594
78158,155.3688788529803
78159,91.33719120744018
78160,54.491971593892686
78161,27.500714251004126
78162,69.20475271729845
78163,200.75513618118254
78164,96.15528939099914
78165,72.5503624043593
78166,87.12043057031929
78167,58.46269819756816
78168,97.79339861053887
78169,104.05186090951548
78170,71.19298998757142
78171,83.89291881599922
78172,215.62539995744913
78173,38.34622081998242
78174,70.68436342498177
78175,75.07927742811069
78176,131.68030719688522
78177,153.23477654950085
78178,84.31577689603171
78179,94.94406072746972
78180,90.6609148378945
78181,89.94884619001755
78182,484.70701338495746
78183,134.01996937770775
78184,98.55406117969659
78185,69.98652635340176
78186,157.04402803166784
78187,69.07364816879965
78188,63.81239130543571
78189,142.61942841232832
78190,94.34320013898059
78191,76.74010975075464
78192,70.66794557542187
78193,91.58517745847024
78194,122.810441787093
78195,96.53529826234524
78196,100.33342262291069
78197,60.12738144066702
78198,70.87978562386661
78199,88.02576638327548
78200,69.82661359547575
78201,149.42193899318028
78202,67.60983856121231
78203,96.36236537669276
78204,68.68734236351622
78205,91.58009270931973
78206,159.93538482728093
78207,99.23477150987924
78208,106.06318759581711
78209,76.42889198060442
78210,254.8129410101207
78211,91.17063968888954
78212,69.51912476918676
78213,76.67755688151112
78214,90.27726367600172
78215,82.28496154766151
78216,99.38153333598314
78217,54.422734902916375
78218,97.57179323730355
78219,70.12392304492016
78220,140.79734509425384
78221,87.20540314026289
78222,85.19937739160224
78223,87.19992962634757
78224,62.52931293595384
78225,88.11983336548468
78226,189.35906215805812
78227,69.2425063756503
78228,67.44309660989302
78229,92.5421808906861
78230,103.86083748276332
78231,81.46158028104685
78232,75.36640121366048
78233,64.59813174508656
78234,86.07414543993292
78235,60.989234877188835
78236,120.34664916992188
78237,145.4105224609375
78238,191.15472412109375
78239,76.50250398415267
78240,105.74068450927734
78241,146.95931998941074
78242,65.00784170368081
78243,81.66197127944787
78244,49.389328861476656
78245,118.95816040039062
78246,57.81077349440511
78247,140.8400421142578
78248,69.6136410208452
78249,28.60945892328391
78250,97.21233367919922
78251,159.11587735090217
78252,93.64821417759339
78253,265.2151673562568
78254,66.87081808253413
78255,654.0257467574279
78256,296.5255824403372
78257,144.23539951783374
78258,358.0007522113914
78259,272.82507782412563
78260,129.50066142466324
78261,531.5777308632469
78262,408.13383182042924
78263,431.83256893282476
78264,380.8079993711698
78265,280.7269609248524
78266,166.19619102528236
78267,263.768193456067
78268,527.6456449572945
78269,233.34282068852838
78270,262.76755941605364
78271,228.93863955669724
78272,183.7641589238408
78273,298.90513205292336
78274,215.9959394754843
78275,191.9176764652663
78276,176.3661755526856
78277,117.79273120442059
78278,107.89595198098897
78279,250.37835807870965
78280,162.95453178526367
78281,311.48317900280404
78282,269.0046862381978
78283,132.26988885691577
78284,303.0295592633288
78285,170.26612880844812
78286,187.84910321782615
78287,149.69352933889348
78288,166.48584755646573
78289,182.2544090615849
78290,254.43254086403158
78291,196.98786488637938
78292,203.17909006381643
78293,211.63405342613953
78294,211.47729347931642
78295,190.44242146595303
78296,138.43902925908048
78297,197.96088352636883
78298,226.6843807069971
78299,203.69537346200843
78300,291.88720703125
78301,164.52579389604222
78302,258.8905182475917
78303,90.56475466282814
78304,76.06078349988951
78305,192.11538696289062
78306,111.3598573139929
78307,144.57534367009714
78308,152.96341007744007
78309,147.77175903320312
78310,191.99061584472656
78311,210.39504990537898
78312,177.3301540381711
78313,145.55356704253012
78314,143.85036144331764
78315,210.82737153591046
78316,42.33068579538292
78317,114.5221273209932
78318,38.623325697167786
78319,155.40071974776913
78320,114.53375577068243
78321,158.74685056920805
78322,69.00219673527567
78323,40.58093360880821
78324,97.74451519275658
78325,240.82967728528774
78326,330.226877004186
78327,41.28554142362265
78328,42.28826904296875
78329,64.28846594137804
78330,61.06627312580923
78331,28.76495028843351
78332,53.88025879004874
78333,43.882207709426496
78334,63.10060447973535
78335,32.73423526410818
78336,64.8900514809078
78337,84.24153653725347
78338,107.76329416997476
78339,15.335428174447827
78340,32.20066083360285
78341,157.06500818483937
78342,104.24381686670426
78343,94.14277647453946
78344,94.14119995631404
78345,105.74468928252372
78346,141.6466827392578
78347,78.04929919660896
78348,33.34826654054655
78349,91.76050371696533
78350,41.16135393085824
78351,104.73053741455078
78352,61.6257209777832
78353,48.60939719898022
78354,62.59653037831504
78355,107.84733864777547
78356,205.8014073279341
78357,131.85445894499486
78358,136.79585134276107
78359,92.71262451275237
78360,32.32780052242032
78361,35.083778587853146
78362,25.538460539073753
78363,45.11663115737633
78364,23.23207319041677
78365,95.40762871194198
78366,49.530818401129636
78367,128.71011919032628
78368,69.30454089857113
78369,138.9705040666451
78370,118.56031036376953
78371,171.58752606547648
78372,55.850479620283295
78373,150.7697143646966
78374,124.88146209716797
78375,139.86506404675333
78376,30.52352948320521
78377,86.40832757176833
78378,89.79171081894236
78379,86.04533161468379
78380,158.557927122519
78381,92.9730718642129
78382,55.68430196757191
78383,93.15186629891394
78384,96.39222543924183
78385,-131.85688950597205
78386,98.56836914454982
78387,88.75775511668826
78388,130.1343536376953
78389,97.50165292302358
78390,-134.59057936243158
78391,58.01827290027643
78392,134.9208276165336
78393,158.0256797029412
78394,135.43931436296953
78395,111.64209219476317
78396,111.29080869589865
78397,125.40645599365234
78398,128.07700668716348
78399,92.68402141314618
78400,117.48017339056537
78401,150.80086606267002
78402,87.73056192399207
78403,141.48416137695312
78404,142.36016845703125
78405,195.34792542980506
78406,70.60137532171314
78407,180.37467474895197
78408,80.3472351756813
78409,95.97480319760325
78410,72.94969918933998
78411,50.553365156124755
78412,113.36926073661596
78413,167.51620483398438
78414,102.33357814325632
78415,103.77303988323337
78416,102.3050506507036
78417,88.21558020498145
78418,110.01349639892578
78419,70.55848693847656
78420,102.98178983976408
78421,21.41400397077166
78422,51.14853498085756
78423,44.69342446848219
78424,51.73192118317928
78425,69.84964740420838
78426,35.78402914741673
78427,63.49973161807554
78428,36.998720137273665
78429,45.30229478249913
78430,80.34222153313516
78431,98.84356690350677
78432,35.011222154318034
78433,103.49717455139523
78434,52.725890888247136
78435,105.44009173491668
78436,34.563019631075235
78437,43.67591949401299
78438,53.12448196770299
78439,135.9863840142117
78440,147.25958442167104
78441,28.23659995630362
78442,163.82453486677292
78443,27.521629679808484
78444,142.98000154398676
78445,155.44714400146609
78446,127.64551008224305
78447,303.6478942212742
78448,64.81703274682167
78449,70.46372956137515
78450,213.3638296110122
78451,105.48721598890006
78452,52.16067259790134
78453,263.2892932498196
78454,64.73197532109975
78455,198.85531373606943
78456,105.12760591896989
78457,43.14702750684512
78458,52.796442881239784
78459,108.529052734375
78460,53.38127756283359
78461,98.94290924072266
78462,54.550239826281654
78463,112.06970807178732
78464,15.451586002182069
78465,100.97035693361204
78466,142.76614379882812
78467,50.27593902423848
78468,110.39217156803761
78469,80.34690680005218
78470,158.11570192982356
78471,103.33258536231267
78472,83.59120625907781
78473,61.96381029997275
78474,51.527890126253055
78475,45.37707304481523
78476,143.19145280939523
78477,35.72665725583181
78478,85.77684783935547
78479,114.2986150225309
78480,151.71904326233027
78481,91.75580122690934
78482,34.39484668422779
78483,100.59757680304807
78484,405.8585216579794
78485,60.40579135782474
78486,55.39728286188188
78487,37.89225057840474
78488,127.14539337158203
78489,154.13976462696223
78490,119.9384994506836
78491,112.89413452148438
78492,101.17811062781561
78493,116.48187912612434
78494,15.270088195800781
78495,245.96133344690196
78496,31.91412567151832
78497,77.44575849216125
78498,29.300637414958203
78499,51.17289181847957
78500,71.42520904541016
78501,41.56647959319929
78502,57.77999605017243
78503,99.23880197246473
78504,132.02906662375057
78505,23.041291925192525
78506,108.29217125459866
78507,34.98655733856998
78508,29.27357067606829
78509,37.12140647762698
78510,78.8085060670063
78511,74.52045834277874
78512,67.15792846679688
78513,92.80184809761573
78514,141.17036211776008
78515,132.82026576391502
78516,73.99813415254954
78517,74.39792025791206
78518,45.85359635949072
78519,51.66750767638092
78520,289.4438697742263
78521,37.41085331848154
78522,92.22442413683632
78523,20.518443711898385
78524,166.41581334726635
78525,26.606331170379917
78526,245.37266430090352
78527,17.4010139856494
78528,97.51351011597211
78529,28.125291380598128
78530,38.95192652300631
78531,57.0151666317488
78532,23.302074753750617
78533,57.041512109713324
78534,36.708155870774874
78535,44.72585391729922
78536,37.85282939886275
78537,48.6062569678578
78538,104.30016565405327
78539,74.24617066285236
78540,29.052040172324155
78541,24.727679928804605
78542,42.155305062986656
78543,40.13206286465112
78544,15.810388223828
78545,81.98627515058348
78546,43.8195226992101
78547,29.416250312459283
78548,80.71257441378106
78549,35.28257781147346
78550,154.84106397981736
78551,240.75477859026284
78552,32.13733620243505
78553,577.6347084121336
78554,61.83016460995947
78555,58.155120698262124
78556,56.174884048337276
78557,39.786884598296126
78558,65.86419725731395
78559,81.76690363023118
78560,32.81364252724876
78561,76.85776058547805
78562,48.41058193097638
78563,80.67328983120427
78564,44.189890360268464
78565,43.68532640779512
78566,94.14739018429032
78567,51.03997702853678
78568,71.82590115476341
78569,39.19038881561943
78570,81.04266749127567
78571,64.1083062583134
78572,78.50024487688336
78573,91.69094967435177
78574,37.362921829134564
78575,57.17593622614572
78576,53.94883551324182
78577,135.58248657123295
78578,61.72317123413086
78579,65.25083341470406
78580,76.63687701016761
78581,115.99650720416543
78582,91.14961349242577
78583,70.27033263796591
78584,23.451637029685628
78585,63.45510770436033
78586,43.43886944587604
78587,61.691457797725775
78588,31.561862325810296
78589,68.39582824707031
78590,61.29525502777409
78591,47.243773872464374
78592,47.2935322814821
78593,87.97420959657893
78594,67.97846277981233
78595,45.88937182600745
78596,86.0840252978054
78597,90.50767980989275
78598,76.25557963076818
78599,63.359157201503024
78600,66.53314631602274
78601,87.34766742763321
78602,85.62585442574789
78603,67.59507699637419
78604,51.32855428888064
78605,58.8527826898345
78606,118.12351720825313
78607,46.73536259897372
78608,96.82664944884834
78609,120.74940971524722
78610,87.99105579801818
78611,151.0344912741504
78612,134.59825963644113
78613,71.62488355115676
78614,70.08156382182682
78615,66.09583282470703
78616,73.34298132078544
78617,41.64243565934379
78618,92.65153274663226
78619,73.01737513957738
78620,52.49253306426925
78621,57.38287598107263
78622,51.393807306435576
78623,73.92054321316067
78624,44.79828160623788
78625,85.92768096923828
78626,73.93232739283627
78627,108.52132696292205
78628,63.97586506788684
78629,64.79401893492098
78630,36.8267625791766
78631,53.348962153010234
78632,41.75749261924835
78633,53.4823807771283
78634,78.9306115723275
78635,103.32195213178346
78636,37.76119207638203
78637,80.07252419103463
78638,78.51014943029088
78639,16.581632271700585
78640,60.930670556199345
78641,128.94523170243434
78642,44.49432883451408
78643,73.87257616223172
78644,59.14708427342259
78645,62.23127104597762
78646,61.82543134186221
78647,59.31278047217927
78648,87.42155243531096
78649,151.84458870048758
78650,83.16324615478516
78651,37.24331481778796
78652,70.24327128411994
78653,48.6080342110767
78654,68.65634167149437
78655,50.439892044722
78656,51.690461901427
78657,79.65069746717086
78658,60.53921966572119
78659,55.07904121680775
78660,94.00116495271186
78661,39.68242410577602
78662,99.84556623820771
78663,78.54166005039286
78664,79.34320022653117
78665,140.34482445704498
78666,46.60438571845356
78667,46.393440261739386
78668,93.10999568237622
78669,57.63763991538042
78670,50.494607692847694
78671,56.2467414227649
78672,44.46538543701172
78673,51.47297736574524
78674,50.919365232344035
78675,58.611717224121094
78676,59.07715284425615
78677,65.17357798856085
78678,47.38479109585353
78679,38.07224953246339
78680,29.663942731865347
78681,83.60592869020076
78682,117.96681160535132
78683,72.01116559407046
78684,-133.80405729489112
78685,76.60422953149146
78686,56.34202688917793
78687,62.57888686425417
78688,54.26603697121118
78689,138.07279507571684
78690,40.41585490091762
78691,89.48681223475324
78692,54.24019628251051
78693,165.55359823054937
78694,64.97174613998675
78695,77.62994000308555
78696,62.808227121874324
78697,61.34887369625528
78698,82.19837857320272
78699,95.52803588306193
78700,70.59444427490234
78701,91.4969577582495
78702,73.35749236572667
78703,101.82294464111328
78704,56.42089085785409
78705,103.96009494775029
78706,48.29559303384161
78707,73.3086641822232
78708,47.22826385498047
78709,47.48074722290039
78710,47.75256389407042
78711,46.50485912543712
78712,85.40141012661309
78713,84.16769870536677
78714,47.39218256688173
78715,65.38146482024399
78716,31.72260816268505
78717,145.63041591895967
78718,139.30312997348722
78719,87.20412150626163
78720,88.88185875947283
78721,49.2827262878418
78722,75.81214692600355
78723,76.98790445669385
78724,73.4545011074419
78725,43.86163694310818
78726,26.16244795206302
78727,41.149743767534005
78728,88.34851837158203
78729,46.71768017467389
78730,80.70216684983717
78731,82.0432357788086
78732,43.37732990562023
78733,36.49420856227198
78734,77.62167733906227
78735,59.064024161842326
78736,37.3829298086352
78737,-151.28172323181843
78738,74.38326615939792
78739,97.13394040628845
78740,61.11266275185454
78741,39.13659332039873
78742,122.13474628278362
78743,62.629698292951275
78744,119.62534807218799
78745,36.86785564259634
78746,51.34081355788584
78747,26.54499480227173
78748,69.69459975843097
78749,80.53938242480967
78750,50.04312330086833
78751,51.92942967909562
78752,30.13947380838033
78753,67.36610181847897
78754,47.5206663979817
78755,82.30043351185833
78756,53.70873872616545
78757,78.37003687532365
78758,85.277618922844
78759,62.464861466061905
78760,74.81879425048828
78761,91.59673160314901
78762,55.20121751568354
78763,28.74876449696336
78764,94.76321800974318
78765,61.40276752177266
78766,61.391257070875554
78767,55.8698510244314
78768,63.83252583250004
78769,16.36462021022868
78770,53.8923194376776
78771,36.846871988162775
78772,83.37391440908834
78773,82.73824587714898
78774,69.20066821661845
78775,41.072864969360296
78776,64.658027793045
78777,58.348634318842755
78778,98.76369562089769
78779,66.92286283522122
78780,64.00100225142398
78781,84.60414331541551
78782,87.53642272949219
78783,56.92614466871606
78784,55.61316230355237
78785,18.479800992753212
78786,107.88255775372613
78787,81.2090240450654
78788,59.60298186796035
78789,51.63566092705764
78790,98.29445558014021
78791,32.05084455338431
78792,55.99558885805135
78793,52.89820098876953
78794,47.04848924102669
78795,59.34404627769834
78796,80.38882859038648
78797,105.93000788694314
78798,52.04816810953855
78799,75.31111338863263
78800,59.94490051269531
78801,48.419525146484375
78802,45.34309005737305
78803,39.81915112503367
78804,108.87404506016463
78805,65.476052600949
78806,43.54253238109891
78807,55.134141564023764
78808,59.952504734505055
78809,62.61452291501371
78810,50.1323223381541
78811,35.28344365049492
78812,64.68061388150358
78813,53.858660049579385
78814,62.95864908415808
78815,75.51289724003271
78816,58.318546033570215
78817,109.75180809888082
78818,92.73006082377987
78819,57.43683493104743
78820,68.11092108130327
78821,55.614392105977345
78822,59.3180302088536
78823,56.813438415527344
78824,48.29961985265868
78825,66.14067478733284
78826,52.672824216252536
78827,82.48756443353801
78828,53.354054727411835
78829,99.90715005389274
78830,52.17492527070789
78831,95.5197857566065
78832,69.34900901069892
78833,64.9647645793221
78834,78.58336832867053
78835,48.10537594402274
78836,74.66989135742188
78837,49.42165796737493
78838,69.06102752685547
78839,81.53779199528435
78840,69.03239103906537
78841,53.09835378971218
78842,44.79531965690467
78843,70.83955212796587
78844,92.30229781241326
78845,97.72343973866413
78846,70.24786909120144
78847,88.07002283877023
78848,64.94650701551427
78849,88.25850612660616
78850,133.85394370208792
78851,64.23873884211963
78852,72.99704160564761
78853,58.3613529940821
78854,78.15171244576663
78855,23.460853522273055
78856,69.76032257080078
78857,86.72015429019075
78858,95.58832464200339
78859,84.4263066976248
78860,68.73957416348907
78861,44.64677810668945
78862,80.83721721230063
78863,48.03270412936297
78864,63.310465365665095
78865,44.109494621713736
78866,103.9359062877927
78867,68.43959842060957
78868,71.40136827361778
78869,85.72029876708984
78870,116.94154507425878
78871,55.61391531134893
78872,61.540811596143556
78873,79.28382354124926
78874,67.50277200131649
78875,49.01052947855578
78876,78.27526264775582
78877,59.04429006746682
78878,76.02397863685059
78879,106.88926078000418
78880,86.82570543903933
78881,49.45567786463721
78882,90.30442109201397
78883,73.57203347343619
78884,126.59348214995237
78885,51.52535320952421
78886,86.86256864739386
78887,50.73271822328627
78888,58.99507543714435
78889,86.65656396490192
78890,99.53137403173145
78891,77.93126167782862
78892,63.86394778659695
78893,19.509309374265456
78894,76.74186595247795
78895,82.72393653526888
78896,46.2335071738342
78897,74.72482787426873
78898,53.19546510576038
78899,61.853829244099416
78900,74.29908943183443
78901,72.51350402832031
78902,75.53775773584914
78903,77.1004690539429
78904,154.73186168942124
78905,77.05999730680293
78906,83.9367624112923
78907,129.30555725097656
78908,71.75233123993792
78909,89.12935753852969
78910,77.88267088730197
78911,66.98516486272524
78912,60.86908354231008
78913,43.067733218172805
78914,46.87387219599793
78915,42.44901597511142
78916,-135.2971726055218
78917,72.55923442600516
78918,89.62644513266184
78919,98.60645227143448
78920,54.89744100653354
78921,132.50263722681711
78922,39.790500104085254
78923,66.38746890440905
78924,99.45855871609774
78925,108.47270502653674
78926,21.18443518133836
78927,85.54606695003326
78928,77.69671563955558
78929,104.70899843722742
78930,59.68839845191815
78931,67.78635102956281
78932,53.80788128334865
78933,65.30096758210294
78934,86.07285673071522
78935,96.69317004259591
78936,92.59117126464844
78937,56.410798399583314
78938,54.75849253610511
78939,77.9204382139435
78940,80.82067776127002
78941,153.8479283867224
78942,58.4598274230957
78943,56.56101954979499
78944,50.70511690821252
78945,69.21402653212795
78946,86.37629699707031
78947,90.02323858321057
78948,79.20681581760823
78949,74.09321063732358
78950,45.358471461189424
78951,46.62238618567892
78952,53.23520997449742
78953,81.99216264757081
78954,56.22946548461914
78955,77.11674650831776
78956,93.97524640944789
78957,68.44061771796856
78958,135.24511724749823
78959,81.38393289692613
78960,84.40725264007568
78961,88.2877370730028
78962,51.08102120901856
78963,22.68100664157572
78964,60.289855125626616
78965,84.84283529961215
78966,66.76755680996496
78967,74.15025427686271
78968,89.98014664885261
78969,70.49791073502536
78970,74.11007732716604
78971,58.7708930175541
78972,42.576582642258586
78973,98.61314272949141
78974,67.76758517961986
78975,109.88724410569154
78976,97.43722231493399
78977,84.55390741726785
78978,132.21922302246094
78979,84.82112401132093
78980,113.66754264693571
78981,51.24638063174143
78982,83.28978592715168
78983,97.98277668462282
78984,59.86710902536561
78985,64.71285286640483
78986,90.06729888916016
78987,96.82340395289248
78988,61.63969874503857
78989,53.12215285079333
78990,38.76234436035156
78991,95.44582033721173
78992,84.92098999023438
78993,72.18900131905565
78994,59.30599211468319
78995,54.52627220371494
78996,82.96719514869011
78997,105.24069213867188
78998,57.73695997773723
78999,67.74680603190984
79000,101.94018266966202
79001,66.79375965123643
79002,45.58989103380247
79003,25.168216632831616
79004,84.63721086827388
79005,79.35786174063037
79006,83.05809887388676
79007,73.26058017057409
79008,92.6424010621929
79009,81.38747990083914
79010,133.260966330398
79011,99.06312068181671
79012,78.81847082264335
79013,64.59240248796527
79014,90.33861541748047
79015,-131.21854190807622
79016,73.34274752707756
79017,67.98532990959086
79018,88.18013114694907
79019,32.61750390087889
79020,109.3249320991813
79021,37.564292907714844
79022,81.59265335485816
79023,77.33485378698703
79024,106.89099656150347
79025,82.87900680848315
79026,77.74225930481907
79027,106.45223256670761
79028,32.931007385253906
79029,65.60101439083957
79030,93.26417410837706
79031,74.22085952500242
79032,68.25848864996414
79033,54.860302267952136
79034,50.29232369335949
79035,29.083543815397718
79036,104.06027467133151
79037,69.31636523899886
79038,212.0006636023639
79039,70.73844158816576
79040,121.2491089493119
79041,67.28004592935287
79042,86.39812743063158
79043,14.95121145378073
79044,67.28737388558227
79045,61.73075138082845
79046,93.61609219704917
79047,92.88444431652914
79048,69.13915764159299
79049,54.00420379638672
79050,120.26193072921393
79051,91.36153286470102
79052,51.15630971947144
79053,103.03270050016056
79054,85.259033203125
79055,93.87558876678634
79056,55.3422149978195
79057,52.19356390409206
79058,72.18944549560547
79059,96.77362865650565
79060,72.04684177559221
79061,83.18978124947284
79062,48.662725548254116
79063,55.013801838067195
79064,78.14911127849666
79065,-129.6028998174985
79066,22.831434748765446
79067,91.02828959803014
79068,54.97933578491211
79069,97.31730570775346
79070,94.89601372951029
79071,65.76695295507551
79072,66.55450957898279
79073,82.79290767038566
79074,63.17050559087443
79075,91.7668793640961
79076,-145.43539982130295
79077,103.50766432524858
79078,59.9661116523672
79079,42.189515983454726
79080,23.711196964344083
79081,67.75109994798026
79082,85.62262768206608
79083,51.489912310901104
79084,93.26045511257809
79085,71.02399231028028
79086,85.00361591657418
79087,60.961950862038634
79088,38.78183364868164
79089,60.12346267700195
79090,69.33884416171281
79091,88.76448634837521
79092,76.7562172941482
79093,54.90897371028592
79094,58.360304345941984
79095,87.26972749752247
79096,94.58299638281648
79097,120.80235338076983
79098,100.5965413578682
79099,80.48246581327277
79100,115.21550177995613
79101,-142.53721247227003
79102,96.16543280672738
79103,62.50194724906237
79104,120.0764723167365
79105,75.88567604152479
79106,88.31012137108854
79107,61.62429166960146
79108,71.09721573028412
79109,75.43706773455739
79110,78.82497041696405
79111,83.15931896930829
79112,98.63266701515766
79113,89.94017028808594
79114,87.06928909946231
79115,64.31556701660156
79116,64.83439828487178
79117,79.41937637211765
79118,86.8463025846047
79119,60.8304068330537
79120,88.93468175055506
79121,81.86200096451034
79122,98.3177290130904
79123,99.94792976014378
79124,72.8126797506801
79125,86.76212041698022
79126,83.2870207434504
79127,59.159671392938094
79128,70.34274176833583
79129,66.81345579359066
79130,53.29723655897976
79131,64.84886217083385
79132,28.460825324004816
79133,81.86627704042706
79134,60.53398872472371
79135,68.87376922580688
79136,87.96468490565474
79137,92.21136663252645
79138,83.194310885238
79139,72.04991997322225
79140,98.81047311723427
79141,88.37892894074753
79142,88.80067177992203
79143,88.28702991707343
79144,89.90034874655998
79145,57.10948616352698
79146,73.58952513298124
79147,108.15871832133348
79148,82.51453099569034
79149,76.3555874117099
79150,80.87154667544843
79151,81.57752660194535
79152,106.08471335676808
79153,89.77975471481062
79154,47.939927279417134
79155,54.44825811716828
79156,111.35128995833111
79157,112.46539025815594
79158,63.94252532921803
79159,62.55208595079637
79160,62.37571881167662
79161,77.45425683852136
79162,107.49296256374032
79163,88.42650926621286
79164,51.367897096432046
79165,132.40256612726648
79166,33.804500579833984
79167,84.12491007300156
79168,74.16852934589434
79169,55.32951724010485
79170,103.81885351175077
79171,47.255399861598505
79172,89.99268205079841
79173,74.53281889800797
79174,59.123531341552734
79175,44.37657928466797
79176,100.54080405844559
79177,94.95890115299369
79178,106.23239122070339
79179,95.96524010292069
79180,46.58499546564036
79181,29.78119863154177
79182,71.60636315878162
79183,93.25591361965655
79184,100.47494774689125
79185,41.446458170198696
79186,97.87521405433807
79187,94.91516604302592
79188,92.96971788819695
79189,68.51366129055305
79190,49.08555111554432
79191,74.87969684890413
79192,67.5359870852908
79193,64.06735096119911
79194,74.47399248980037
79195,139.61100010916675
79196,116.56311840690785
79197,92.4079573273072
79198,85.71852523283911
79199,62.94918956698933
79200,108.47256491282849
79201,55.019188727137134
79202,56.320851620901635
79203,68.34114074707031
79204,86.93251414472417
79205,70.33845144783697
79206,121.8226861106856
79207,69.70532881442523
79208,79.32253429222555
79209,31.394799763982064
79210,49.898336076848864
79211,67.54415287430936
79212,34.133583896002335
79213,58.84506691017634
79214,83.72717868034727
79215,151.23086415515002
79216,79.73561497237898
79217,111.20194331912597
79218,60.72232150593811
79219,83.64450650594677
79220,56.96354293823242
79221,59.02757246375904
79222,78.97087006677856
79223,57.74797523150687
79224,83.38640711178391
79225,125.15709541291682
79226,72.9245470262129
79227,206.3484442770935
79228,49.715533541987895
79229,80.58127360896952
79230,71.22518515972376
79231,53.53218084051133
79232,97.92041293198992
79233,63.07068511383244
79234,58.41327330912122
79235,87.28336523708339
79236,61.91006983907516
79237,94.7768168942859
79238,64.10969357301315
79239,128.71988198045693
79240,72.88565527162166
79241,66.65307145339614
79242,78.9433357065368
79243,94.45794883438651
79244,92.05097952746183
79245,78.07617359729647
79246,94.60503972629147
79247,45.04480424411429
79248,64.51723384463367
79249,57.66624252454375
79250,21.27623583245429
79251,88.56214072451655
79252,85.97603541416873
79253,137.2686273047728
79254,106.6876119304955
79255,84.60202923965926
79256,156.42928276872885
79257,70.4485304000745
79258,49.891393902264724
79259,110.83972560006634
79260,134.8363909749886
79261,98.45932427989231
79262,51.84827690087229
79263,87.41843598946713
79264,71.14897034899286
79265,58.83710434541695
79266,52.69794963979291
79267,33.26799411541185
79268,72.68931168961092
79269,65.40926914091875
79270,39.97049672051753
79271,60.525638580322266
79272,48.19113603648702
79273,87.44012852018272
79274,73.67370980561327
79275,81.49359592159414
79276,91.67592443403504
79277,106.87498424246286
79278,69.30353406113488
79279,56.99524290608724
79280,84.50300260390577
79281,65.76409632536672
79282,85.68687792366211
79283,-106.44686258759697
79284,136.11188911898375
79285,96.16228809985728
79286,64.22862837595824
79287,72.96004454353249
79288,83.32183209523919
79289,86.99374653888924
79290,61.92965078667589
79291,46.43300956380409
79292,40.24821853637695
79293,88.08829820561306
79294,55.61961465657237
79295,39.436978962896774
79296,49.718601684908606
79297,73.51627951272002
79298,54.89351101365662
79299,78.60887219554047
79300,72.14728450856433
79301,66.00402237080323
79302,50.57851296793319
79303,62.25801398455309
79304,61.15635579095431
79305,89.50797352678018
79306,82.15767828606698
79307,63.8147378587538
79308,75.80213409221142
79309,95.86243438720703
79310,2.5148833137675695
79311,67.74774169921875
79312,93.72387070493386
79313,65.57385520199233
79314,131.3114205400292
79315,100.79712382667304
79316,105.35297325772649
79317,48.477089611368626
79318,71.88813462009034
79319,143.56023410237458
79320,84.11435211963646
79321,106.9494811796693
79322,44.56990051269531
79323,79.1829852347692
79324,94.25888390431129
79325,113.09468626880607
79326,41.22817553393156
79327,88.11744724145035
79328,47.181832670299514
79329,91.12772622096782
79330,59.89887591824959
79331,83.38813319024507
79332,93.3177095676212
79333,107.10174872635992
79334,78.72509406358455
79335,71.72132076553805
79336,72.1718344515649
79337,128.81442044153954
79338,84.47139804907926
79339,39.62804259401486
79340,70.02376213411804
79341,85.68476104736328
79342,71.93514469991362
79343,90.42763713661424
79344,70.8975248264689
79345,93.97777557373047
79346,106.45222296428989
79347,77.87821960449219
79348,83.58190054716738
79349,78.13914880331328
79350,31.604352951049805
79351,64.57880672444742
79352,88.79853122653907
79353,99.22466713407402
79354,83.36618140299635
79355,84.98147512645221
79356,75.98489996916578
79357,103.46412565305451
79358,65.78742218017578
79359,60.20573456781494
79360,102.22883955969615
79361,91.9174268948749
79362,95.31341847682381
79363,98.62141418457031
79364,71.04227337316871
79365,75.5316475652964
79366,48.55273049276485
79367,83.18105697240617
79368,41.36623747246733
79369,73.58612342633722
79370,71.99608435965246
79371,89.2427978515625
79372,85.5946756190761
79373,71.59636762856763
79374,81.70050744253359
79375,21.63476794077252
79376,61.639686584472656
79377,76.4167069215872
79378,87.0940941484676
79379,53.09408994149669
79380,87.07613676590972
79381,58.36912312676793
79382,75.79335276921091
79383,75.29776593152371
79384,72.26167595901461
79385,101.65230930880227
79386,62.95541117723076
79387,83.77938905882343
79388,92.76545162392256
79389,82.6204442410089
79390,95.0068888186509
79391,85.25227244659618
79392,47.03805136194114
79393,131.69284884524933
79394,89.07526397705078
79395,55.66450173658217
79396,102.8051822671008
79397,105.45052607990368
79398,90.06279442500164
79399,22.647527326546424
79400,115.67514726196038
79401,88.37427863081228
79402,115.64260777648383
